file_id,uuid,filename,dataset,speaker_id,sentence_id,emotion_raw,emotion_label,intensity,gender_x,age_x,orig_sample_rate,orig_duration_s,proc_sample_rate,proc_duration_s,silence_trimmed_s,split,split_strategy,gender_y,age_y
1071_IWW_SAD_XX,crema_d_1071_IWW_SAD_XX,1071_IWW_SAD_XX.wav,crema_d,1071,IWW,SAD,sad,unspecified,,,,,,,,,,male,41
1071_MTI_ANG_XX,crema_d_1071_MTI_ANG_XX,1071_MTI_ANG_XX.wav,crema_d,1071,MTI,ANG,anger,unspecified,,,16000.0,2.2689375,16000.0,3.0,0.7009375,,,male,41
1071_MTI_DIS_XX,crema_d_1071_MTI_DIS_XX,1071_MTI_DIS_XX.wav,crema_d,1071,MTI,DIS,disgust,unspecified,,,,,,,,,,male,41
1071_MTI_FEA_XX,crema_d_1071_MTI_FEA_XX,1071_MTI_FEA_XX.wav,crema_d,1071,MTI,FEA,fear,unspecified,,,,,,,,,,male,41
1071_MTI_HAP_XX,crema_d_1071_MTI_HAP_XX,1071_MTI_HAP_XX.wav,crema_d,1071,MTI,HAP,happy,unspecified,,,16000.0,1.901875,16000.0,3.0,0.429875,,,male,41
1071_MTI_NEU_XX,crema_d_1071_MTI_NEU_XX,1071_MTI_NEU_XX.wav,crema_d,1071,MTI,NEU,neutral,unspecified,,,16000.0,2.43575,16000.0,3.0,0.57975,,,male,41
1071_MTI_SAD_XX,crema_d_1071_MTI_SAD_XX,1071_MTI_SAD_XX.wav,crema_d,1071,MTI,SAD,sad,unspecified,,,,,,,,,,male,41
1071_TAI_ANG_XX,crema_d_1071_TAI_ANG_XX,1071_TAI_ANG_XX.wav,crema_d,1071,TAI,ANG,anger,unspecified,,,16000.0,2.7360625,16000.0,3.0,0.0800625,,,male,41
1071_TAI_DIS_XX,crema_d_1071_TAI_DIS_XX,1071_TAI_DIS_XX.wav,crema_d,1071,TAI,DIS,disgust,unspecified,,,,,,,,,,male,41
1071_TAI_FEA_XX,crema_d_1071_TAI_FEA_XX,1071_TAI_FEA_XX.wav,crema_d,1071,TAI,FEA,fear,unspecified,,,,,,,,,,male,41
1071_TAI_HAP_XX,crema_d_1071_TAI_HAP_XX,1071_TAI_HAP_XX.wav,crema_d,1071,TAI,HAP,happy,unspecified,,,16000.0,3.06975,16000.0,3.0,0.95775,,,male,41
1071_TAI_NEU_XX,crema_d_1071_TAI_NEU_XX,1071_TAI_NEU_XX.wav,crema_d,1071,TAI,NEU,neutral,unspecified,,,16000.0,2.402375,16000.0,3.0,0.0,,,male,41
1071_TAI_SAD_XX,crema_d_1071_TAI_SAD_XX,1071_TAI_SAD_XX.wav,crema_d,1071,TAI,SAD,sad,unspecified,,,,,,,,,,male,41
1071_TIE_ANG_XX,crema_d_1071_TIE_ANG_XX,1071_TIE_ANG_XX.wav,crema_d,1071,TIE,ANG,anger,unspecified,,,16000.0,3.37,16000.0,3.0,1.45,,,male,41
1071_TIE_DIS_XX,crema_d_1071_TIE_DIS_XX,1071_TIE_DIS_XX.wav,crema_d,1071,TIE,DIS,disgust,unspecified,,,,,,,,,,male,41
1071_TIE_FEA_XX,crema_d_1071_TIE_FEA_XX,1071_TIE_FEA_XX.wav,crema_d,1071,TIE,FEA,fear,unspecified,,,,,,,,,,male,41
1071_TIE_HAP_XX,crema_d_1071_TIE_HAP_XX,1071_TIE_HAP_XX.wav,crema_d,1071,TIE,HAP,happy,unspecified,,,16000.0,2.7360625,16000.0,3.0,1.2640625,,,male,41
1071_TIE_NEU_XX,crema_d_1071_TIE_NEU_XX,1071_TIE_NEU_XX.wav,crema_d,1071,TIE,NEU,neutral,unspecified,,,16000.0,2.7026875,16000.0,3.0,1.5186875,,,male,41
1071_TIE_SAD_XX,crema_d_1071_TIE_SAD_XX,1071_TIE_SAD_XX.wav,crema_d,1071,TIE,SAD,sad,unspecified,,,,,,,,,,male,41
1071_TSI_ANG_XX,crema_d_1071_TSI_ANG_XX,1071_TSI_ANG_XX.wav,crema_d,1071,TSI,ANG,anger,unspecified,,,16000.0,2.902875,16000.0,3.0,1.302875,,,male,41
1071_TSI_DIS_XX,crema_d_1071_TSI_DIS_XX,1071_TSI_DIS_XX.wav,crema_d,1071,TSI,DIS,disgust,unspecified,,,,,,,,,,male,41
1071_TSI_FEA_XX,crema_d_1071_TSI_FEA_XX,1071_TSI_FEA_XX.wav,crema_d,1071,TSI,FEA,fear,unspecified,,,,,,,,,,male,41
1071_TSI_HAP_XX,crema_d_1071_TSI_HAP_XX,1071_TSI_HAP_XX.wav,crema_d,1071,TSI,HAP,happy,unspecified,,,16000.0,2.2826875,16000.0,3.0,1.0026875,,,male,41
1071_TSI_NEU_XX,crema_d_1071_TSI_NEU_XX,1071_TSI_NEU_XX.wav,crema_d,1071,TSI,NEU,neutral,unspecified,,,16000.0,2.7694375,16000.0,3.0,0.0,,,male,41
1071_TSI_SAD_XX,crema_d_1071_TSI_SAD_XX,1071_TSI_SAD_XX.wav,crema_d,1071,TSI,SAD,sad,unspecified,,,,,,,,,,male,41
1071_WSI_ANG_XX,crema_d_1071_WSI_ANG_XX,1071_WSI_ANG_XX.wav,crema_d,1071,WSI,ANG,anger,unspecified,,,16000.0,2.5025,16000.0,3.0,0.5185,,,male,41
1071_WSI_DIS_XX,crema_d_1071_WSI_DIS_XX,1071_WSI_DIS_XX.wav,crema_d,1071,WSI,DIS,disgust,unspecified,,,,,,,,,,male,41
1071_WSI_FEA_XX,crema_d_1071_WSI_FEA_XX,1071_WSI_FEA_XX.wav,crema_d,1071,WSI,FEA,fear,unspecified,,,,,,,,,,male,41
1071_WSI_HAP_XX,crema_d_1071_WSI_HAP_XX,1071_WSI_HAP_XX.wav,crema_d,1071,WSI,HAP,happy,unspecified,,,16000.0,2.1354375,16000.0,3.0,0.9834375,,,male,41
1071_WSI_NEU_XX,crema_d_1071_WSI_NEU_XX,1071_WSI_NEU_XX.wav,crema_d,1071,WSI,NEU,neutral,unspecified,,,16000.0,2.6693125,16000.0,3.0,0.4613125,,,male,41
1071_WSI_SAD_XX,crema_d_1071_WSI_SAD_XX,1071_WSI_SAD_XX.wav,crema_d,1071,WSI,SAD,sad,unspecified,,,,,,,,,,male,41
1072_DFA_ANG_XX,crema_d_1072_DFA_ANG_XX,1072_DFA_ANG_XX.wav,crema_d,1072,DFA,ANG,anger,unspecified,,,16000.0,3.06975,16000.0,3.0,1.88575,,,female,33
1072_DFA_DIS_XX,crema_d_1072_DFA_DIS_XX,1072_DFA_DIS_XX.wav,crema_d,1072,DFA,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_DFA_FEA_XX,crema_d_1072_DFA_FEA_XX,1072_DFA_FEA_XX.wav,crema_d,1072,DFA,FEA,fear,unspecified,,,,,,,,,,female,33
1072_DFA_HAP_XX,crema_d_1072_DFA_HAP_XX,1072_DFA_HAP_XX.wav,crema_d,1072,DFA,HAP,happy,unspecified,,,16000.0,1.8351875,16000.0,3.0,0.8751875,,,female,33
1072_DFA_NEU_XX,crema_d_1072_DFA_NEU_XX,1072_DFA_NEU_XX.wav,crema_d,1072,DFA,NEU,neutral,unspecified,,,16000.0,2.3690625,16000.0,3.0,0.4490625,,,female,33
1072_DFA_SAD_XX,crema_d_1072_DFA_SAD_XX,1072_DFA_SAD_XX.wav,crema_d,1072,DFA,SAD,sad,unspecified,,,,,,,,,,female,33
1072_IEO_ANG_HI,crema_d_1072_IEO_ANG_HI,1072_IEO_ANG_HI.wav,crema_d,1072,IEO,ANG,anger,high,,,16000.0,2.3023125,16000.0,3.0,0.9903125,,,female,33
1072_IEO_ANG_LO,crema_d_1072_IEO_ANG_LO,1072_IEO_ANG_LO.wav,crema_d,1072,IEO,ANG,anger,low,,,16000.0,1.8685625,16000.0,3.0,0.9725625,,,female,33
1072_IEO_ANG_MD,crema_d_1072_IEO_ANG_MD,1072_IEO_ANG_MD.wav,crema_d,1072,IEO,ANG,anger,medium,,,16000.0,2.102125,16000.0,3.0,0.854125,,,female,33
1072_IEO_DIS_HI,crema_d_1072_IEO_DIS_HI,1072_IEO_DIS_HI.wav,crema_d,1072,IEO,DIS,disgust,high,,,,,,,,,,female,33
1072_IEO_DIS_LO,crema_d_1072_IEO_DIS_LO,1072_IEO_DIS_LO.wav,crema_d,1072,IEO,DIS,disgust,low,,,,,,,,,,female,33
1072_IEO_DIS_MD,crema_d_1072_IEO_DIS_MD,1072_IEO_DIS_MD.wav,crema_d,1072,IEO,DIS,disgust,medium,,,,,,,,,,female,33
1072_IEO_FEA_HI,crema_d_1072_IEO_FEA_HI,1072_IEO_FEA_HI.wav,crema_d,1072,IEO,FEA,fear,high,,,,,,,,,,female,33
1072_IEO_FEA_LO,crema_d_1072_IEO_FEA_LO,1072_IEO_FEA_LO.wav,crema_d,1072,IEO,FEA,fear,low,,,,,,,,,,female,33
1072_IEO_FEA_MD,crema_d_1072_IEO_FEA_MD,1072_IEO_FEA_MD.wav,crema_d,1072,IEO,FEA,fear,medium,,,,,,,,,,female,33
1072_IEO_HAP_HI,crema_d_1072_IEO_HAP_HI,1072_IEO_HAP_HI.wav,crema_d,1072,IEO,HAP,happy,high,,,16000.0,1.8685625,16000.0,3.0,0.9085625,,,female,33
1072_IEO_HAP_LO,crema_d_1072_IEO_HAP_LO,1072_IEO_HAP_LO.wav,crema_d,1072,IEO,HAP,happy,low,,,16000.0,2.2021875,16000.0,3.0,1.3381875,,,female,33
1072_IEO_HAP_MD,crema_d_1072_IEO_HAP_MD,1072_IEO_HAP_MD.wav,crema_d,1072,IEO,HAP,happy,medium,,,16000.0,2.102125,16000.0,3.0,0.054125,,,female,33
1072_IEO_NEU_XX,crema_d_1072_IEO_NEU_XX,1072_IEO_NEU_XX.wav,crema_d,1072,IEO,NEU,neutral,unspecified,,,16000.0,2.602625,16000.0,3.0,0.0,,,female,33
1072_IEO_SAD_HI,crema_d_1072_IEO_SAD_HI,1072_IEO_SAD_HI.wav,crema_d,1072,IEO,SAD,sad,high,,,,,,,,,,female,33
1072_IEO_SAD_LO,crema_d_1072_IEO_SAD_LO,1072_IEO_SAD_LO.wav,crema_d,1072,IEO,SAD,sad,low,,,,,,,,,,female,33
1072_IEO_SAD_MD,crema_d_1072_IEO_SAD_MD,1072_IEO_SAD_MD.wav,crema_d,1072,IEO,SAD,sad,medium,,,,,,,,,,female,33
1072_IOM_ANG_XX,crema_d_1072_IOM_ANG_XX,1072_IOM_ANG_XX.wav,crema_d,1072,IOM,ANG,anger,unspecified,,,16000.0,2.969625,16000.0,3.0,1.465625,,,female,33
1072_IOM_DIS_XX,crema_d_1072_IOM_DIS_XX,1072_IOM_DIS_XX.wav,crema_d,1072,IOM,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_IOM_FEA_XX,crema_d_1072_IOM_FEA_XX,1072_IOM_FEA_XX.wav,crema_d,1072,IOM,FEA,fear,unspecified,,,,,,,,,,female,33
1072_IOM_HAP_XX,crema_d_1072_IOM_HAP_XX,1072_IOM_HAP_XX.wav,crema_d,1072,IOM,HAP,happy,unspecified,,,16000.0,2.535875,16000.0,3.0,1.127875,,,female,33
1072_IOM_NEU_XX,crema_d_1072_IOM_NEU_XX,1072_IOM_NEU_XX.wav,crema_d,1072,IOM,NEU,neutral,unspecified,,,16000.0,2.902875,16000.0,3.0,0.16,,,female,33
1072_IOM_SAD_XX,crema_d_1072_IOM_SAD_XX,1072_IOM_SAD_XX.wav,crema_d,1072,IOM,SAD,sad,unspecified,,,,,,,,,,female,33
1072_ITH_ANG_XX,crema_d_1072_ITH_ANG_XX,1072_ITH_ANG_XX.wav,crema_d,1072,ITH,ANG,anger,unspecified,,,16000.0,3.470125,16000.0,3.0,1.230125,,,female,33
1072_ITH_DIS_XX,crema_d_1072_ITH_DIS_XX,1072_ITH_DIS_XX.wav,crema_d,1072,ITH,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_ITH_FEA_XX,crema_d_1072_ITH_FEA_XX,1072_ITH_FEA_XX.wav,crema_d,1072,ITH,FEA,fear,unspecified,,,,,,,,,,female,33
1072_ITH_HAP_XX,crema_d_1072_ITH_HAP_XX,1072_ITH_HAP_XX.wav,crema_d,1072,ITH,HAP,happy,unspecified,,,16000.0,2.6359375,16000.0,3.0,1.2919375,,,female,33
1072_ITH_NEU_XX,crema_d_1072_ITH_NEU_XX,1072_ITH_NEU_XX.wav,crema_d,1072,ITH,NEU,neutral,unspecified,,,16000.0,2.902875,16000.0,3.0,0.246875,,,female,33
1072_ITH_SAD_XX,crema_d_1072_ITH_SAD_XX,1072_ITH_SAD_XX.wav,crema_d,1072,ITH,SAD,sad,unspecified,,,,,,,,,,female,33
1072_ITS_ANG_XX,crema_d_1072_ITS_ANG_XX,1072_ITS_ANG_XX.wav,crema_d,1072,ITS,ANG,anger,unspecified,,,16000.0,2.902875,16000.0,3.0,1.366875,,,female,33
1072_ITS_DIS_XX,crema_d_1072_ITS_DIS_XX,1072_ITS_DIS_XX.wav,crema_d,1072,ITS,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_ITS_FEA_XX,crema_d_1072_ITS_FEA_XX,1072_ITS_FEA_XX.wav,crema_d,1072,ITS,FEA,fear,unspecified,,,,,,,,,,female,33
1072_ITS_HAP_XX,crema_d_1072_ITS_HAP_XX,1072_ITS_HAP_XX.wav,crema_d,1072,ITS,HAP,happy,unspecified,,,16000.0,2.2021875,16000.0,3.0,0.8581875,,,female,33
1072_ITS_NEU_XX,crema_d_1072_ITS_NEU_XX,1072_ITS_NEU_XX.wav,crema_d,1072,ITS,NEU,neutral,unspecified,,,16000.0,2.2689375,16000.0,3.0,0.6689375,,,female,33
1072_ITS_SAD_XX,crema_d_1072_ITS_SAD_XX,1072_ITS_SAD_XX.wav,crema_d,1072,ITS,SAD,sad,unspecified,,,,,,,,,,female,33
1072_IWL_ANG_XX,crema_d_1072_IWL_ANG_XX,1072_IWL_ANG_XX.wav,crema_d,1072,IWL,ANG,anger,unspecified,,,16000.0,3.036375,16000.0,3.0,1.244375,,,female,33
1072_IWL_DIS_XX,crema_d_1072_IWL_DIS_XX,1072_IWL_DIS_XX.wav,crema_d,1072,IWL,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_IWL_FEA_XX,crema_d_1072_IWL_FEA_XX,1072_IWL_FEA_XX.wav,crema_d,1072,IWL,FEA,fear,unspecified,,,,,,,,,,female,33
1072_IWL_HAP_XX,crema_d_1072_IWL_HAP_XX,1072_IWL_HAP_XX.wav,crema_d,1072,IWL,HAP,happy,unspecified,,,16000.0,3.1364375,16000.0,3.0,1.4724375,,,female,33
1072_IWL_NEU_XX,crema_d_1072_IWL_NEU_XX,1072_IWL_NEU_XX.wav,crema_d,1072,IWL,NEU,neutral,unspecified,,,16000.0,3.2365625,16000.0,3.0,1.4765625,,,female,33
1072_IWL_SAD_XX,crema_d_1072_IWL_SAD_XX,1072_IWL_SAD_XX.wav,crema_d,1072,IWL,SAD,sad,unspecified,,,,,,,,,,female,33
1072_IWW_ANG_XX,crema_d_1072_IWW_ANG_XX,1072_IWW_ANG_XX.wav,crema_d,1072,IWW,ANG,anger,unspecified,,,16000.0,2.2689375,16000.0,3.0,1.1489375,,,female,33
1072_IWW_DIS_XX,crema_d_1072_IWW_DIS_XX,1072_IWW_DIS_XX.wav,crema_d,1072,IWW,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_IWW_FEA_XX,crema_d_1072_IWW_FEA_XX,1072_IWW_FEA_XX.wav,crema_d,1072,IWW,FEA,fear,unspecified,,,,,,,,,,female,33
1072_IWW_HAP_XX,crema_d_1072_IWW_HAP_XX,1072_IWW_HAP_XX.wav,crema_d,1072,IWW,HAP,happy,unspecified,,,16000.0,2.7360625,16000.0,3.0,1.5200625,,,female,33
1072_IWW_NEU_XX,crema_d_1072_IWW_NEU_XX,1072_IWW_NEU_XX.wav,crema_d,1072,IWW,NEU,neutral,unspecified,,,16000.0,2.402375,16000.0,3.0,0.034375,,,female,33
1072_IWW_SAD_XX,crema_d_1072_IWW_SAD_XX,1072_IWW_SAD_XX.wav,crema_d,1072,IWW,SAD,sad,unspecified,,,,,,,,,,female,33
1072_MTI_ANG_XX,crema_d_1072_MTI_ANG_XX,1072_MTI_ANG_XX.wav,crema_d,1072,MTI,ANG,anger,unspecified,,,16000.0,2.2355625,16000.0,3.0,0.5395625,,,female,33
1072_MTI_DIS_XX,crema_d_1072_MTI_DIS_XX,1072_MTI_DIS_XX.wav,crema_d,1072,MTI,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_MTI_FEA_XX,crema_d_1072_MTI_FEA_XX,1072_MTI_FEA_XX.wav,crema_d,1072,MTI,FEA,fear,unspecified,,,,,,,,,,female,33
1072_MTI_HAP_XX,crema_d_1072_MTI_HAP_XX,1072_MTI_HAP_XX.wav,crema_d,1072,MTI,HAP,happy,unspecified,,,16000.0,2.93625,16000.0,3.0,1.24025,,,female,33
1072_MTI_NEU_XX,crema_d_1072_MTI_NEU_XX,1072_MTI_NEU_XX.wav,crema_d,1072,MTI,NEU,neutral,unspecified,,,16000.0,2.93625,16000.0,3.0,0.47225,,,female,33
1072_MTI_SAD_XX,crema_d_1072_MTI_SAD_XX,1072_MTI_SAD_XX.wav,crema_d,1072,MTI,SAD,sad,unspecified,,,,,,,,,,female,33
1072_TAI_ANG_XX,crema_d_1072_TAI_ANG_XX,1072_TAI_ANG_XX.wav,crema_d,1072,TAI,ANG,anger,unspecified,,,16000.0,3.2031875,16000.0,3.0,1.2191875,,,female,33
1072_TAI_DIS_XX,crema_d_1072_TAI_DIS_XX,1072_TAI_DIS_XX.wav,crema_d,1072,TAI,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_TAI_FEA_XX,crema_d_1072_TAI_FEA_XX,1072_TAI_FEA_XX.wav,crema_d,1072,TAI,FEA,fear,unspecified,,,,,,,,,,female,33
1072_TAI_HAP_XX,crema_d_1072_TAI_HAP_XX,1072_TAI_HAP_XX.wav,crema_d,1072,TAI,HAP,happy,unspecified,,,16000.0,2.902875,16000.0,3.0,1.206875,,,female,33
1072_TAI_NEU_XX,crema_d_1072_TAI_NEU_XX,1072_TAI_NEU_XX.wav,crema_d,1072,TAI,NEU,neutral,unspecified,,,16000.0,3.003,16000.0,3.0,0.795,,,female,33
1072_TAI_SAD_XX,crema_d_1072_TAI_SAD_XX,1072_TAI_SAD_XX.wav,crema_d,1072,TAI,SAD,sad,unspecified,,,,,,,,,,female,33
1072_TIE_ANG_XX,crema_d_1072_TIE_ANG_XX,1072_TIE_ANG_XX.wav,crema_d,1072,TIE,ANG,anger,unspecified,,,16000.0,3.43675,16000.0,3.0,2.18875,,,female,33
1072_TIE_DIS_XX,crema_d_1072_TIE_DIS_XX,1072_TIE_DIS_XX.wav,crema_d,1072,TIE,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_TIE_FEA_XX,crema_d_1072_TIE_FEA_XX,1072_TIE_FEA_XX.wav,crema_d,1072,TIE,FEA,fear,unspecified,,,,,,,,,,female,33
1072_TIE_HAP_XX,crema_d_1072_TIE_HAP_XX,1072_TIE_HAP_XX.wav,crema_d,1072,TIE,HAP,happy,unspecified,,,16000.0,2.8028125,16000.0,3.0,1.3308125,,,female,33
1072_TIE_NEU_XX,crema_d_1072_TIE_NEU_XX,1072_TIE_NEU_XX.wav,crema_d,1072,TIE,NEU,neutral,unspecified,,,16000.0,3.470125,16000.0,3.0,0.014125,,,female,33
1072_TIE_SAD_XX,crema_d_1072_TIE_SAD_XX,1072_TIE_SAD_XX.wav,crema_d,1072,TIE,SAD,sad,unspecified,,,,,,,,,,female,33
1072_TSI_ANG_XX,crema_d_1072_TSI_ANG_XX,1072_TSI_ANG_XX.wav,crema_d,1072,TSI,ANG,anger,unspecified,,,16000.0,2.402375,16000.0,3.0,1.218375,,,female,33
1072_TSI_DIS_XX,crema_d_1072_TSI_DIS_XX,1072_TSI_DIS_XX.wav,crema_d,1072,TSI,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_TSI_FEA_XX,crema_d_1072_TSI_FEA_XX,1072_TSI_FEA_XX.wav,crema_d,1072,TSI,FEA,fear,unspecified,,,,,,,,,,female,33
1072_TSI_HAP_XX,crema_d_1072_TSI_HAP_XX,1072_TSI_HAP_XX.wav,crema_d,1072,TSI,HAP,happy,unspecified,,,16000.0,2.3356875,16000.0,3.0,1.1196875,,,female,33
1072_TSI_NEU_XX,crema_d_1072_TSI_NEU_XX,1072_TSI_NEU_XX.wav,crema_d,1072,TSI,NEU,neutral,unspecified,,,16000.0,2.3023125,16000.0,3.0,0.2223125,,,female,33
1072_TSI_SAD_XX,crema_d_1072_TSI_SAD_XX,1072_TSI_SAD_XX.wav,crema_d,1072,TSI,SAD,sad,unspecified,,,,,,,,,,female,33
1072_WSI_ANG_XX,crema_d_1072_WSI_ANG_XX,1072_WSI_ANG_XX.wav,crema_d,1072,WSI,ANG,anger,unspecified,,,16000.0,2.5025,16000.0,3.0,1.0625,,,female,33
1072_WSI_DIS_XX,crema_d_1072_WSI_DIS_XX,1072_WSI_DIS_XX.wav,crema_d,1072,WSI,DIS,disgust,unspecified,,,,,,,,,,female,33
1072_WSI_FEA_XX,crema_d_1072_WSI_FEA_XX,1072_WSI_FEA_XX.wav,crema_d,1072,WSI,FEA,fear,unspecified,,,,,,,,,,female,33
1072_WSI_HAP_XX,crema_d_1072_WSI_HAP_XX,1072_WSI_HAP_XX.wav,crema_d,1072,WSI,HAP,happy,unspecified,,,16000.0,2.56925,16000.0,3.0,1.22525,,,female,33
1072_WSI_NEU_XX,crema_d_1072_WSI_NEU_XX,1072_WSI_NEU_XX.wav,crema_d,1072,WSI,NEU,neutral,unspecified,,,16000.0,2.5025,16000.0,3.0,0.0065,,,female,33
1072_WSI_SAD_XX,crema_d_1072_WSI_SAD_XX,1072_WSI_SAD_XX.wav,crema_d,1072,WSI,SAD,sad,unspecified,,,,,,,,,,female,33
1073_DFA_ANG_XX,crema_d_1073_DFA_ANG_XX,1073_DFA_ANG_XX.wav,crema_d,1073,DFA,ANG,anger,unspecified,,,16000.0,2.2689375,16000.0,3.0,1.0209375,,,female,24
1073_DFA_DIS_XX,crema_d_1073_DFA_DIS_XX,1073_DFA_DIS_XX.wav,crema_d,1073,DFA,DIS,disgust,unspecified,,,,,,,,,,female,24
1073_DFA_FEA_XX,crema_d_1073_DFA_FEA_XX,1073_DFA_FEA_XX.wav,crema_d,1073,DFA,FEA,fear,unspecified,,,,,,,,,,female,24
1073_DFA_HAP_XX,crema_d_1073_DFA_HAP_XX,1073_DFA_HAP_XX.wav,crema_d,1073,DFA,HAP,happy,unspecified,,,16000.0,2.5025,16000.0,3.0,1.3185,,,female,24
1073_DFA_NEU_XX,crema_d_1073_DFA_NEU_XX,1073_DFA_NEU_XX.wav,crema_d,1073,DFA,NEU,neutral,unspecified,,,16000.0,2.1688125,16000.0,3.0,0.9208125,,,female,24
1073_DFA_SAD_XX,crema_d_1073_DFA_SAD_XX,1073_DFA_SAD_XX.wav,crema_d,1073,DFA,SAD,sad,unspecified,,,,,,,,,,female,24
1073_IEO_ANG_HI,crema_d_1073_IEO_ANG_HI,1073_IEO_ANG_HI.wav,crema_d,1073,IEO,ANG,anger,high,,,16000.0,2.469125,16000.0,3.0,1.253125,,,female,24
1073_IEO_ANG_LO,crema_d_1073_IEO_ANG_LO,1073_IEO_ANG_LO.wav,crema_d,1073,IEO,ANG,anger,low,,,16000.0,1.5015,16000.0,3.0,0.4455,,,female,24
1073_IEO_ANG_MD,crema_d_1073_IEO_ANG_MD,1073_IEO_ANG_MD.wav,crema_d,1073,IEO,ANG,anger,medium,,,16000.0,1.534875,16000.0,3.0,0.542875,,,female,24
1073_IEO_DIS_HI,crema_d_1073_IEO_DIS_HI,1073_IEO_DIS_HI.wav,crema_d,1073,IEO,DIS,disgust,high,,,,,,,,,,female,24
1073_IEO_DIS_LO,crema_d_1073_IEO_DIS_LO,1073_IEO_DIS_LO.wav,crema_d,1073,IEO,DIS,disgust,low,,,,,,,,,,female,24
1073_IEO_DIS_MD,crema_d_1073_IEO_DIS_MD,1073_IEO_DIS_MD.wav,crema_d,1073,IEO,DIS,disgust,medium,,,,,,,,,,female,24
1073_IEO_FEA_HI,crema_d_1073_IEO_FEA_HI,1073_IEO_FEA_HI.wav,crema_d,1073,IEO,FEA,fear,high,,,,,,,,,,female,24
1073_IEO_FEA_LO,crema_d_1073_IEO_FEA_LO,1073_IEO_FEA_LO.wav,crema_d,1073,IEO,FEA,fear,low,,,,,,,,,,female,24
1073_IEO_FEA_MD,crema_d_1073_IEO_FEA_MD,1073_IEO_FEA_MD.wav,crema_d,1073,IEO,FEA,fear,medium,,,,,,,,,,female,24
1073_IEO_HAP_HI,crema_d_1073_IEO_HAP_HI,1073_IEO_HAP_HI.wav,crema_d,1073,IEO,HAP,happy,high,,,16000.0,2.3356875,16000.0,3.0,1.3436875,,,female,24
1073_IEO_HAP_LO,crema_d_1073_IEO_HAP_LO,1073_IEO_HAP_LO.wav,crema_d,1073,IEO,HAP,happy,low,,,16000.0,1.601625,16000.0,3.0,0.737625,,,female,24
1073_IEO_HAP_MD,crema_d_1073_IEO_HAP_MD,1073_IEO_HAP_MD.wav,crema_d,1073,IEO,HAP,happy,medium,,,16000.0,2.035375,16000.0,3.0,1.075375,,,female,24
1073_IEO_NEU_XX,crema_d_1073_IEO_NEU_XX,1073_IEO_NEU_XX.wav,crema_d,1073,IEO,NEU,neutral,unspecified,,,16000.0,1.968625,16000.0,3.0,0.080625,,,female,24
1073_IEO_SAD_HI,crema_d_1073_IEO_SAD_HI,1073_IEO_SAD_HI.wav,crema_d,1073,IEO,SAD,sad,high,,,,,,,,,,female,24
1073_IEO_SAD_LO,crema_d_1073_IEO_SAD_LO,1073_IEO_SAD_LO.wav,crema_d,1073,IEO,SAD,sad,low,,,,,,,,,,female,24
1073_IEO_SAD_MD,crema_d_1073_IEO_SAD_MD,1073_IEO_SAD_MD.wav,crema_d,1073,IEO,SAD,sad,medium,,,,,,,,,,female,24
1073_IOM_ANG_XX,crema_d_1073_IOM_ANG_XX,1073_IOM_ANG_XX.wav,crema_d,1073,IOM,ANG,anger,unspecified,,,16000.0,2.2826875,16000.0,3.0,1.1306875,,,female,24
1073_IOM_DIS_XX,crema_d_1073_IOM_DIS_XX,1073_IOM_DIS_XX.wav,crema_d,1073,IOM,DIS,disgust,unspecified,,,,,,,,,,female,24
1073_IOM_FEA_XX,crema_d_1073_IOM_FEA_XX,1073_IOM_FEA_XX.wav,crema_d,1073,IOM,FEA,fear,unspecified,,,,,,,,,,female,24
1073_IOM_HAP_XX,crema_d_1073_IOM_HAP_XX,1073_IOM_HAP_XX.wav,crema_d,1073,IOM,HAP,happy,unspecified,,,16000.0,2.8695625,16000.0,3.0,0.3095625,,,female,24
1073_IOM_NEU_XX,crema_d_1073_IOM_NEU_XX,1073_IOM_NEU_XX.wav,crema_d,1073,IOM,NEU,neutral,unspecified,,,16000.0,2.3690625,16000.0,3.0,0.0330625,,,female,24
1073_IOM_SAD_XX,crema_d_1073_IOM_SAD_XX,1073_IOM_SAD_XX.wav,crema_d,1073,IOM,SAD,sad,unspecified,,,,,,,,,,female,24
1073_ITH_ANG_XX,crema_d_1073_ITH_ANG_XX,1073_ITH_ANG_XX.wav,crema_d,1073,ITH,ANG,anger,unspecified,,,16000.0,2.535875,16000.0,3.0,0.967875,,,female,24
1073_ITH_DIS_XX,crema_d_1073_ITH_DIS_XX,1073_ITH_DIS_XX.wav,crema_d,1073,ITH,DIS,disgust,unspecified,,,,,,,,,,female,24
1073_ITH_FEA_XX,crema_d_1073_ITH_FEA_XX,1073_ITH_FEA_XX.wav,crema_d,1073,ITH,FEA,fear,unspecified,,,,,,,,,,female,24
